_zQs_Fpabq,"#banyutibo #beach"
BC7rqzqlLWz,"Futsal 19 sby"
BCvCWEolLdZ,8a
BEdmxVflLYK,"Bu mamiek and bad boys"
BFtToUAFLdN,Champions!!
BGJpliKlLSv,"Makasih buat 1tahun nya kawan "
BHhb_B-jP8i,"Happy Eid mubarak 1437H"
BHv-OgvD_E9,"Chalengge accepted by @rachmadiandio @rachmadiandito_"
BJNgIdJjreT,"Pict by @hanumshofi"
BKTB8ExDnDH,:@hanumshofi
BMoMm1wgX6-,"""Work hard dream big"""
BNUGvW2jAvw,"Alhamdulilah "
BNZdmrEjuTg,"Lagii hehe"
BPy7QlYjHLR,"Tok dalang "
BQ-SWQRBTa0,Champione
BR0W5gHhBTn,"Anaknya bu yun kok ya."
BSWDi7chqaP,"Pejuang smafav yo mak "
BT6LxZihnIj,"Calon"" ibu rumah tangga  @gamanur.gn"
BTNxQ3zBw5t,"Tolong ya kalo foto"" "
BTRKrBJhMR5,"Bosan foto berdua "
BT_kJJRhAmw,Nggeng
BUenMDzByC-,"Will you be mine?"
BUJ2phgBSq-,Awaw
1DjkMkNVw9,"With my family"
1LgjxxtVy9,"Fail dtifting"
1NqRC2tV24,Iseng
2doFVHNV9S,"Find the diffrence"
3nvFVgtV_L,"My new car"
4_muVptV0X,"Still holding it
#driveclub#leaderboard"
5mg4c1NV7X,"My biggest win aoff all time he just loss bi 0.079"
5pAyJptV-v,"Sutos with ppoc again"
5pAz2cNV-2,"With these guys"
5Wbq7SNV8i,"@tulungagung with @oktanugraha"
6H0-QJNV2p,"Red rice with chiken satay @ hotelbumi"
6HowpkNVyL,"Di grancity with @karinairna @sanhadfer adityaarya egadhija esa rohmatullah"
BBg-49etV6E,"Way to home from pacitan

#touring @aryadanuu @rafii_praswad"
BBSMlG6NVxk,"@peter2003g35 's g35 and crx

#theslaptrain #g35 #crx #honda #infinity #teamslapfanart"
BFAYmt2tVzM,"Kontra flow om"
BFEMjTdNV_i,"Mek biru tok sing nyala"
BFJJyfptV6T,"My youtube intro

#carxdriftracing #racingrivals #drift #drag #silvia #s15 #nissan @peter2003g35 @aryadanuu"
BGQwjIANV0S,"NO CAPTION"
BI9iJXkDOpd,"Banjir..... gampang

Hehe"
BIe7__FDvJY,"My new baby
#racingrivals #nissan#r34#r34gtr#te37#volk"
BJNCit9D1A2,"No caps
Photoshop done by: @15.rfkysntna.01
#pixecarracer#pixel#formulad#formuladrift#static#2jz#twinturbo#nissan#370z#nos"
BJup8oijDEU,"THE DEVIL AND THE ANGEL

#mitsubishi#pajero#sport#montero#stada#triton#l200#BACG"
BMdsBztDm6C,"My brother and i (im the one right) at the 4th jamnas of the pajero owners community (POC)"
BMLzA2sj-l3,"28 cars on the way home #mitsubishi #touring #pajero #pajerosport #montero #monterosport"
BMsOuVvDxlc,"Friends can't be changed"
BMtoJqcD8sK,Family
BMvnr7cDxbT,"Ciee... yang nyoba celana
.
Bajak adekku @chika_1329"
BOLSS3tje4N,"This something different a whiteout @rocketbunnyusa nsx with a ski box"
BONOQNkjQnq,"I tried my best to replicate @kikianugraha and @harunsmaharbina cars"
BOt5vwgD_dm,"Some donuts on this big ol' girl"
BOUD2O3jhgo,"Honestly i can say anything except love you mom and happy mothers day"
BQ-MBC8Awvl,"All hard work no pay to get cars #carxdrift #ford #fordmustang #mustang #drift #drifting"
BSlgJFzASwi,"Bodyguards on duty:v"
BTQ4APIggKZ,"weeee akhiree rek fultim"
BUf1XuNgttL,"lohe lolos rek arek e . ...........p.s. buss jek loro fak"
BUnjqnng6N5,#silverladywheelsgiveaway
zhBnLrNV42,"remember this miss viola"
_3HZ6WtV9R,"Akhirnya jd road captain ke bali 4 kr

@rafii_praswad"
_RNiCINVwg,"I8 in the rain #bmw #i8"
-7WFypkXPe,"Morning :3
[ Taken by : me ]
.
Wdyt?
(Pantai pasir putih)"
-nzLOtkXBe,:)
2Id_woEXJT,"Hello :D"
BRhFIeyFsqq,#latepost
BRxA-LnF_RZ,"(2/2)
 : ""Do you love me?""
 : ""Yes, i love you""
.
Photo by : me
With my young sister :)"
BRxAiQclse3,"(1/2)
Kesayangan "
_V_TmvkXNR,".
Semua akan indah pada waktu nya ^^"
BBehprhInGc,"Aku tak mau melihat dia sedih/menangis lagi, walaupun caranya aku harus hilang dari hatinya. Aku harus tetap tersenyum seperti anak kecil -Edogawa Conan-
.
.
.
.
.
HBD to me"
BEhzQG2onFX,"I don't care you judge
.
.
.
.
.
Aku seh enjoy"
BFS-0BzonGJ,"You Eyes Babe... Mending mikirin Niall ya daripada mikirin dia yg gx peka
.
.
.
#OneDirection
#NiallJamesHoran
#Miss1D"
BG3PqmJInAc,"Senyumnya {}
Jadi kangen 1D dan Zayn
.
.
.
 : Little Things"
BGhK7VtInFj,"""Cuman karena aku menyukai seseorang, tidak berarti orang tersebut harus menyukaiku juga."" -Shinwu Han-
.
.
.
.
.
Blurrr..."
BHMCXq3h6rT,"Alhamdulillah munggah wes dadi kakak kelas yo
.
.
.
.
.
Ps : kangen tanggae PitoeGe
Pss : dadine gwe backround sng nk tangga
Psss : sorry sng gk ketag
Pssss : sorry gwe sng gk join"
BK-qbewBKb_,"Bersatu tekadkan hati! Bulatkan seluruh nyali!! Terus dibelakangmu untuk mendukungmu!!!
.
.
.
.
.
#NerrotismeWANI
#JunioJRBL2016
#juniojrblsurabaya
#SlamAttack
#JunioBestSchool
#JunioSportyPhotoChallenge
#BrizziBestSchool
#forzanerro"
BMtIm7NB50x,"Menjadi yang pertama itu indah, tapi menjadi yang terakhir itu istimewa. Dan aku maunya menjadi yang pertama dan terakhir untukmu...
.
.
.
#gjkan
#gabut
#latepost"
BN1RuLFB3FS,"Terkadang pergi dan jalan bareng sama teman lebih menyenangkan. Bisa tersenyum walau tanpa pacar

Thx for time.
Enjoy bareng lagi yok (kapan2 maksudnya:v)
Refreshing habis UAS
.
.
.
Ps : 2 anak cukup:)
Ps 2 : ga full time sih, tau ahh"
BN1V9H4BP99,"Terkadang yang lebih baik bakal kalah sama yang lebih menarik"
BNwOmaHhhFC,"Love is short...
But forgetten is long...
And understanding is longer than...
.
.
.
Ps : artinya apaan? :v
Ps 2 : rambut panjang eheh

#latepost 
#gabut"
BOkKu9BhTKk,"Just how fast the night changes?
.
.
.
.
.
#missthem
#delsun"
BOkLmexB-lb,"She belongs to me...
.
.
.
.
.
#missthem
#delsun"
BQGEG-Clu3x,"Yeah, aku hidup semauku dan melakukan apa yg menjadi pilihanku
Aku hidup bukan utk membuatmu bahagia

Biarkan orang lain berbicara apapun tentangku, yg menjalankan itu diriku sendiri, bukan mereka. Mereka hanya bisa memberikan komentar tanpa harus menguba"
_63tF9onMa,"Kebersamaan mengajarkan betapa indahnya hidup bersama walaupun tanpa pacar
.
.
.
.
.
#GeMania
#HariPahlawan
.
.
.
.
.
ciee stalkernya udh sampe akhir"
_8OZNAInF2,"Senyumin aja deh
.
.
.
.
.
#with_MbkNab
#late_post"
BA19YWXuyX8,Benopongunu???
BAJqFtbuyQF,Lossdoll
_4YCiiOybH,"Strong kok"
_50W58Oyb5,jjjjjjjj
_50x2oOycr,"Loss (gkrewel)"
_51BW7OydS,"Natapi cogan
#wkwkwkwk"
_51UwFuyd_,Friends
BGo-H_wOh6H,"Don't forget me .
.
.
.
.
#lohsampekbawa #wkwk"
BHaEFZsD4EJ,"Kebersamaan itu kita ,,
#SPENDAKIBRA"
BJm21RPhOf6,"Mungkin aku terlalu berharap"
BJNK-vgDJmv,"Sukses di upacara nd lomba selanjutnya @spendakibra"
BK_0Eubh-eM,"NERROTISME 
""kita nggak akan lelah untuk ndukung sekolahan kita , yak kan #nerro ""
#JunioJRBL2016
#juniojrblsurabaya
#SlamAttack
#JunioBestSchool
#JunioSportyPhotoChallenge
#BrizziBestSchool
#forzanerro"
BLlacRnBIt-,"Thx uuuuuu  ,, tetep semangat"
BLoD8bDhd_f,"Agaknya aku kangen kalian missu pluss kangen danton yang kocak @teukusaifuddinridho #HAMAKACU #lophyourek"
BLwV4xHBJey,"Ini loh rek liaten keluargaku akur kan 
.
Thxxuu kakak** dari ITS , kita dapet banyak pembelajaran dari kalian loh ,thxuu "
BM3kGCihfL0,"Kamu:air
Aku:salju
Air dan salju selalu bersama , tanpa air tidak akan ada salju,  salju berasal dari air , Jika tidak ada kamu,  aku tidak akan menemukan kebahagiaan , sebaliknya jika tidak ada aku,  kmu tidak akan menjadi dewasa sekarang. 
The first cou"
BMEeqf7BnY0,"Percayalah pada saat hari itu,, itu adalah hari teristimewa|| kenangan yang tak kan terlupakan hzzz #myprince"
BNgkVQ1BOYa,"Mbok ya jgn 3bulan tok ,,,"
BNjD-wNBq5H,"Sayang itu bukan sekedar tulis nama pasangan dia di bio/status, tapi gimana nama itu tetap ada di hati walau ada orang lain menghampiri. 
Ps:percayalah aku keliatan gendut
Pss:sidia
#prince"
BQFy5DxglFX,"Lo ngomongin gue aja masi gue bantu.
Lo nyindir gue aja masi gue anggep temen.
Lo makin nyindir gue bilang masi ga mikir lo sindir gue masi tetep ngeladenin lo ngomong.
Lo ketawa ngerasa menang karna lo berpikiran gue bego ga sadar kalo diomongin, disindi"
BQH9w7lBL3x,"Jauhin?
Yakin bisa?
Endchat? Delcont? Block? 
Gak dewasa banget caranya ! 
Diketawain sama diri kamu sendiri tuh !

Mau jauhin ya jauhin aja ! Lupain semua tentang dia !
Anggap aja gapernah kenal ! 
Kalo endingnya bermusuhan?
Cukup pikir dewasa aja ! 
Kam"
BQXIo-0hEzc,Thxaj
BTbY9snj3FV,"Nunggu aj
.
.
.
.
.
.
.
.
.
.
2 taun itu gak lama #mp"
BTdhYkiDxGZ," .
.
.
.
.
.
.
.
Semangat h-7,8"
BTL4_8djThi,"Kartini day's 
.
.
.
.
.
.
.
.
.
h+1"
BUEiAOxjh0u,"Rek ,, makasih Lo Yo 2 taun iki , suon aku wes mbok angep nak tim , sorry rek Lak aku sering ngamokan/:( , ojk terlalu nuruti ego mu Dewe"" , sukses terus Yo rek,, SEMANGAT
Makasih kak dah buat kita bisa kenal dunia paskib,
Coach: @hendro_setiawan22 @ramad"
BRqa_lDBGa0,"Liatin siapa ya?-"
BS8xOj0Bt0w,"Natural
: @mayesabernada"
BUR_ERjBAzE,"Up to you"
BOOL5a7jJqi,"Sory gua gk suka nyampah kyak kalian¡¡¡¡¡"
BOOLgn0jO3y,"sory gua bukan anak hitz.. kyak klian tapi gua msih punya MORAL& HARGA DIRI yang gk bisa klian injek semaunya."
BOOOobjj4Tp,"senyum bahagia??"
BOOQN0Djp0r,"FUCK TO YOU!"
BRFPmmyl2si,"Tulus itu sampah."
BRFPzDRlSnF,DDM.
BSn1OcFFmjR,"Contoh my bottle+custom"
BSnaQ6Cl8ZK,33k
BLl5Fm3jNAl,"O Aja Ya kan !! "
BLn9Aa4D665,#For_You
BLsUN9SDzUd,#Tahun2015
BEgKsUALOz3,"Didekat kalian aku bisa merasakan apa artinya keluarga"
BHmtLsSj6J-,"Terima kasih telah menemani saya dari kecil
#temandarikecil"
BIfgeK6jZF3,"Dibalik perjuangan yang keras pasti ada hasil yang indah."
BL2TzjngG1r,"love is the way my most happiest of my life"
BNiovL7Ai2-,"Yang berjuang akan kalah sama yang beruang.
•
: @yakobalfarizii"
BSKUTc1gcrx,"Singkirkan semua yang mengganggumu."
BP1izkejoHI,"Dua anak cukup bang"
BP2W7uLj268,"Aku mencintaimu dengan sederhana,
tapi istimewa.. Jika yang lain lelah menunggu,
Aku tidak dgn itu... Jauh... Jauh.... Dan kini,
Kurindu dengan dirimu

#galaubolosetan
 @zhafirah_harwidya"
BPr9zs9DnsX,"Senyumin aja.
.gkpake,
Caya banyak gebet*n"
BPvm5UljcwS,"Makasih 2 tahunnya
Sukses bareng ya ..
Sayang kalian
2/3"
BPvmIzXD2vc,"Menuju kesuksesan 1/3"
BPvnBanjeY_,"Ter-istimewa
Gak mau pisah...
3/3"
BQFqEwzj0IW,"Tolong serius dong  kamu dengan hatiku Lelah~BastianSteel"
BR6rVzzh_8T,Hzzzzzzzz
BRfuAyahpVv,Ter'muah
BRhbamShz3R,"Termuah 2^"
BRIp9YCBbcp,"Semasa waktu kecil,imut kan?"
BRxFOZLhTTm,"Ciwi strong"
BSC-1nXBO9W,"Banyak juga bole"
BSIuwxWhvgp,"Gasiap,
Lebih dari 1 gaapa"
BSQnJ7ZB2qI,"Cadangan dimana"""
BSX5RSPhZyR,"Cinta itu bukanlah seperti daun yang bisa gugur dan jatuh begitu saja,sebelum dia gugur dia adalah daun yang mempunyai arti penting,disaat dia gugur,dia diinjak,ingatlah daun yang indah.disaat daun itu gugur,bukan berarti daun gugur itu tak punya arti lag"
BT8x5ZJBDMT,"Mimpi Adalah Kekuatan
Mimpi bukanlah bunga tidur
Yang selalu hadir pada seseorang pemalas
Mimpi bukanlah khayalan seseorang pelamun
Mimpi juga bukan sekedar imajinasi
Fiktif dari seorang pengarang

Tetapi mimpi adalah sebuah kekuatan!

Bangun,dan wujudkan"
BTbWb_GBQF_,"Karena Cinta Tak Bisa Disalahkan"
BTGuDrwhUZM,"Hai Stalker"
BTKhO9ihrP7,"Cak nya ganteng""

Apalagi ning nya,walopun ga cantik, yang penting punya etika yang baik

Ps:kok aku pendek yo?
#wasek"
BTLYsIsh69p,"Katanya yang ditengah,yang paling sibuk

Sayang kalian
H-2,ya?"
BTnH4PKlpzQ,"Seketika hubungan ini membaik,aku rasa itu cukup. 
Inginkan lebih baik dari ini
Yang diharapkan dari 1 bintang,yang berbeda dari berjuta bintang yang lainnya"
BTNYPDGBtDE,"Cewek Paling Kuat, ya Kita Ini!! #openendorse"
BTtR0E_BCTl,"Kami bukan yang terhebat
Kami juga bukan orang terpandang
Kami pun tak mau jabatan tinggi
Kami pun bukanlah orang yang selalu benar.. Tapi,kami adalah orang yang beda dari yang laen
Kami punya keunikan tersendiri,bukan orang yg memiliki hobi mahal
Kami me"
BTYk-Hvh7xt,"Berani untuk tegar"
BUiYCvUBJPQ,"Dear Icham
Wkwk
Mengatakan rasa sayang,rasa cinta terlebih dahulu kupada orang yang kita sayang itu tidak mudah... Bukan karena takut mengatakannya,malu,dll

Tapi berani untuk menanggung apabila dia akan menjauh dari kita setelah dia tahu kalau kita menci"
BUMdzA7hLlD,"Pasti balek,
Balek penuh kekecewaan 
Elengo,ojk nyia""no wong seng bener"", setia,gelem ngenteni koen

Ps:justfriend+gaonopopo
 @aisyanbl"
-oRPstgj_Z,"TH$ masih kurang neh....FYEO
#hotwheels #hotwheelsindonesia #hotwheelssurabaya #hotwheelscollector #hwindo #hwindonesia #hotwheelskolpri #hotwheelslangka #diecast"
BA1fk8tgj7Z,Bemmm....bemmmm
BC3-LB2gj-z,"Isuk"" duit e wes amblas(cific ef error)
#hotwheels #hotwheelsindonesia #hotwheelssurabaya #hotwheelserror"
BCpZnZ3Aj4H,"Akhirnya kebeli
#hotwheels #hotwheelsindonesia #hotwheelssurabaya"
BD5TLFGAjxZ,"Akhirnya dapet juga"
BDqA09Jgj33,"#customhotwheels #hotwheels #hotwheelscustom #datsun #240z #jdm #lamleycustoms #mycustomhotwheels #IndonesiaDiecaster #IDregramtime"
BE54ReSAj5s,Bemmm
BEiZLHbgj6q,"Ini buruanku mana buruanmu???"
BFoAdUeAj0K,Cantik..
BGgMiL6gjxT,Huntinholiday:D
BGjbpZxgj_C,"Embo maneh"
BGjvRjNAj3p,Yeah....
BGjZi4Vgj6V,"Pingin euy :) #gakmelokdue"
BGodIGLgj2f,Seksi
BHgRlOfjdwd,"Minal aidzin wal faidzin,mohon maaf lahir&batin #happy #mubarak #1437h #rioyoan #lebaran #2016"
BHHp0juj1dG,Alhamdulillah
BHPhFBejt71,"Ndeprok #cashlife"
BIr9GMpDHH3,Velozz..
BJp48_FDFRR,"@majalahdiecastindonesia #hotwork #majalahdiecastindonesia"
BKN0ENfj7lk,"By: @grizzly_garage"
BLBTC0TDRQb,.
BMeK9yMjzeJ,"Bismillah lanjut"
BN68s9VD4RO,"Gamelu due
@grizzly_garage"
BNk2cYxDT0K,#halamadrid
BOe5MbhDyVa,Hondaa..
BOKEtmGDwqW,PUASSS...
BPRcG6vjblc,GT-R
BSoFRBHja3O,"Mantabb...makasih ya @ratrod_diecast barangnya ajibb"
BSY1-QvD3fW,"By: @alfone"
BTg9dFwjI1t,"#dijual
Wits 1/43 Nissan GT-R Spec V (resin) 600rb free ongkir jawa
Kondisi mulus
Detail dm"
BU5z7OeDIg0,#champ12ns
_a0HXFgj2K,"Akhirnya dapet juga ni hw
#hotwheels #hotwheelsindonesia #hotwheelssurabaya #hotwheelslangka #hotwheelscollectors #hwindonesia #hwindo"
BHljR8FjitT,(1/2)
BJLJGc6jFzS,"Backflip emang susah.coba sana suruh seni tunggal dgn sempurna trs bandingin susahan yang mana"
BK-tTwWjrql,"Karna mencapai yang terbaik itu penuh perjuangan  #JunioJRBL2016
#juniojrblsurabaya
#SlamAttack
#JunioBestSchool
#JunioSportyPhotoChallenge
#BrizziBestSchool
#forzanerro"
BLyfaAMj6jU,"Yang nakal itu yang ngangenin"
BOn0PStDjdd,"Kalo sendiri aja udah bahagia knp harus berdua"
BOpMkO-jim7,"Heyy Yang disana "
BPuXHRxjFTl,"Bukan anak nakal,cuman anaknya bu lutfi "
BSDuXpoDqCx,"Hbd bes seng biasane nyengetno kunci:v @firli_zka"
-laSPwQGb9,Helloo~~
0eOkrOwGbx,"Sun rise~ bukit teh ~"
8ZlfmzwGT_,"Smoothies kristal merah~~ yum~"
93SdHtwGXy,"Will be my best friend forever :"") hiksseu.."
BA6kwC_wGU-,"It's Es pot time~~with best friend~ #espot#delta"
BCB03mmwGZF,"Es cincau duren #rajaduren"
BCVV5DvwGUr,"Akhirnya bisa ngumpul juga.."
BCVWLIAQGVc,"Farren Kameha meha mode: ON !! . Wkwkwkwk.."
BNTKBaHDc1y,"Happy b'day chanyeol~~ Smoga makin ganss, makin sukses, sehat terus, n tetep sama EXO terus yy ^^ #HappyChanyeolDay"
BUn9CtQAtBj,"Pose2 wong mati gaya "
BUyAeWggvaA,"FINALLYYYY!!!!! ULULULULU
akhirnyaaa bisa jugaaaa 
Terhura 
(Telat emang tapi gpplah)
.
.
.
This my L-card, where's yours??
"
uU2JpGwGZ3,Uculnyaa~
ws6p61wGRk,"When i ride rollercoaster be like"
_6U-EowGWz,"ngarai sianok, bukittinggi #travelling#myholidays"
_6UrujwGWY,padang~~.#holidays#sepur#travelling#liburan
_jOs8NwGZf,"Enak banget tidurnyaa~"
_jPb7RQGaY,"Antara sedih ama pen ketawa -_- itu komuknya aneh semua coba wkwk :v"
_N2BTGwGVu,Haha~
BIEKrDOgdRa,"Sahabat sejati itu kebersamaan yang terindah"
BIEKz2fg6T0,"RENA GRUP"
BIFRatjA8qN,"Kebersamaan yang indah"
BIFRQ-qAoIU,"Lakukanlah jangan cuma dilihat"
BIH76LsAbnP,"Inilah kebersamaan yang sempurna"
BIH87rHAHMe,"I  U"
BIKh-kXAxZz,"Kenjeran for refreshing"
BIKhOYjAxYo,"I Miss U Ciputra Waterpark"
BIM04ntgf4R,"I Love ALLAH SWT"
BIM2Ae3AVX3,"Kangen masa SD"
BLa6xb3hYNs,"Obral kain murah mulai dari 25 - 50 per meter yang mau beli dm ya @nopita_6112 bisa buat korden,  Bantal, Guling dan yang lainnya. Orderan rek"
BLyQJVKBzfJ,"Terimakasih kakak kakak ITS dan terimakasih kawanku karna kau kawan terbaik selama ini"
BNmjurQB6uu,"Lagi Iseng Aja "
BO9TP_9BJem,wong_goblok
BO9UFcshwcB,#anakdurhaka
BOrMvLVBMWh,"Blue Wood!!!!!!
#roblox 
#bluewood 
#mazebluewood
#lumbertycoon2 
#lt2 
#maze"
BOVxq9xByiI,"Lagi di pantai nih"
BOxJxkrBZpv,"With My Best Friend!!!"
BS6A4Nel1sw,"Thats scared me"
BUWda0alB8Z,"Mercusuar Z.M.Willem III Socah,Madura

Lumayan PP 40KM dari rumah"
BNO3FZljJBB,"no problem without you girl."
BNPCFEZDFc7,"Disaat yang mungkin ""teduhkan hatimu"" perlahan ""menjauh"" -Threesixty"
BNQJqiuDpZb,Destroyer.
BNRQ1SnDTCM,"Long life my friend "
BN_xEO2Drjg,"Bro, piye kabare mantan?"
BOE8P8ED2uq,"They know my name not my story"
BOruq_hh9_Q,366/366
BOwdECrBY-K,"Apa lihat-lihat "
BPUvo45B3z_,"i am not perfect."
yd-FXdiKXM,"Si buah hati ku,,,"
BHnlfDVjcKL,"Cieee stalker.... "
BMZNPhzjRtU,"Kelas Gusuran Kan ya...
#luvluv"
BN4nRWGj0-b,"Don’t limit your challenges but challenge your limits
.
.
.
.
."
BN56iRejs_O,"Assalamualaikum "
BNhEiLHDaKH,"Senggol, Bacok
.
.
.
.
ps: fullteam"
BNj0cqijt-l,"Success begins at the moment you decide to be your self"
BNTeMy9jpgK,"If you want something you've never had, you must be willing to do something you've never done "
BOR40_hDctw,"Challenge Accepted by @azzuratalita @setyoningsihneneng @jihan_ashifa2605 @alfiantifaradillaxx @aqilappr._  @erisarenata_06 




Don't Like"
BQHsfnkjjx5,"Benar kata Dilan, rindu memang berat."
BS5jOnsh2JZ,"I'm willing you with him, as long as you're happy "
BSDUwRahMXd,"HBD Bagas si Banci kaleng!!!
.
.
 Wish You all the best!!!"
BSDVStCB9fB,"Habede anak ngga punya temen 
.
.
Wish you all the best, boy!!!
H+15"
BSJSbkHhzoa,"Black and White "
BSqtsumBzhW,"You are my strength but loving you is my biggest weakness."
BT1kJS9BDvt,"With You, Everything Is Perfect"
BT1kuxhBI0l,"Happy Little Family"
BT1lFb2BPj0,#antimbuletmbuletclub
BTT0ePchWOF,"Sayang kalian (1/3)"
BTT0zKMBxvO,"Sayang kalian (2/3)"
BTT1E_tho3k,"Sayang kalian (3/3)
maafkan diriku yg spam"
BH0cagNAEEx,:)
BHPZDWAAmIi,"Hidup itu mencari masa depan dan berusaha mewujudkan impian.Bukan mencari masa lalu yang sdh kelam."
BN2-iEZg-R_,Mood-
BNhCgc6AwYF,"Ber-6 ya'"
BS5I37Slw3U,"No Caption "
BT1CaSHFilD,"THIS IS US!"
BJ7rx34Ddf-,"Invit my bbm"
BJcyU12DwT1,"Konco kenter kabur teko rs jiwa"
BJnNvdTjo4W,"Saya selesai namatin five night at freddy"
BJo3UJvDV19,"Pembacaan kupon jalan sehat di tga"
BJo3xBuDKpb,"Jadi panitia jalan sehat"
BJoZF-ajIVU,"Suasana jalan sehat"
BJxDlH9DQjA,"Thug life"
BJZKTTLDaBb,"Konco kenter saklawase"
BJZsAPhj2AA,"Anak rajin"
BKPW35xDnHJ,"Pemotongan daging qurban"
BLcV7n7DIc5,"Bayu skak wong megelno"
BOb4bVJDt_Y,"Yang bisa hebat"
BQP2A6fDEx5,"Main minecraft sama adikku"
BQZRb34DG0r,"Tag temen lo yang senasib sama gue"
BR20LUOAmMF,"Makan bang"
BR5PguIg4Q_,"Vidio saya yg berada do museum bank Indonesia.maaf jika Ada kesalahan.silakan like,komen,and share"
BUtQe60FnhE,"Tertabrak kereta #narsistrans7"
BUtRaNYlEUL,"Cari apa? #narsistrans7"
BUtSU6BldwR,"Hahaha #narsistrans7"
BIOMkLqAKti,"Dulu Dan Sekarang: v"
BLSzkCGFeck,#tb
BR0TNi9DJh9,"Alhamdulillah.Semoga Bisa Menjadi Lebih Baik Kedepan 
#2ndplace"
BR5d4NujWXx,"Bäd And Böujee"
BRs0eFHDX6u,"Gangsta :v"
BSQrv-ID7Jh,"Karena Kita Dirancang Untuk Sukses Bersama Bukan Hancur Bersama 
#8a"
BE8F6cOvBhJ,"Kakak ku"
BEzURhuvBu5,"Hy
:)"
-8P6kIuPrG,"#tb "
-9FbTauPqB,"#instasize #like4like"
-DSE76uPjp,Blur
-G2EQPuPvY,#tb
-iGHB2OPnx,"With teammates #peruda #training"
-ypafSOPm8,"Good night "
46eX0FOPvT,"Selamat berbuka puasa 
#inikanramadhan 
#selamatmalamsemua"
4K6C1QOPgz,"#tb2012 before go training
#footballismylife
#footballismyfuture"
4vhSeNOPoP,"#Tb
#Theprettyteen2015
#Theprettyfromsarawak"
5Tt8WiOPlS,Haha
5WYVyTOPvu,"Day 4"
67rttXuPuq,"#tb repost"
6CvGZ3OPvU,"Good night"
6uVyVvOPg-,#Tb
7kU-FeuPkA,"#Selfie #sarawakian #malayteen #ootd"
7kYdYsuPqF,"#ootd #sarawakian #kchsrwk #streetwear #instasize"
7y06lyOPqa,"Life is beautiful "
8p0ITDuPnM," Hari sukan Malaysia "
9agnuEuPtG," Black "
9f-NbyuPio,#Spr
9OBdkduPvM,"Relax bro"
BAmkF6nOPuw,"Snap  #like4like #likeforlike #likeme #liker #likemyphoto #instaphoto #instapic #gopro #instasize #love #follower f#ollowme #follow4follow #follow #followforfollow #likersforlikers "
BAo9h08OPhK,"#repost  #like4like #likeforlike #likes #like #liker #like4follow #likelikelike #photoofday #instasize #instaphoto #instapic #goodnight #ootd #instagood "
BArBb2wOPkW,"I feel so boring  #like4like #likeforlike #like4follow #instagram #instaphoto #instagood #instapic #instafamous #likemyphoto #follow4follow #follow #follower #100likes #likes "
BATrozyuPmR,"Candid  #instasize #instagram #instagood #instapic #instaphoto #candid #like4like #likeforlike #like4likes #follow4follow #like4follow #likes #selfie #photo #photoofday #black #ootd #potd"
BAuK4--OPjh,"Selfie  #like4like #likeforlike #like4follow #followme #instagood #instasize #instapic #100likes #20likes"
BA_zptruPnY,#Tb
BB-Bki8uPi4,"Love yourself  #like4like #likeforlike #instaggod #liker #flipgram #"
BB2Jp-euPtn,"Jalan raya  #likeforlike #liker #like4like #instapic #selfie #instagood #ootd"
BB49UbzuPto," #like4like #likeforlike #ootd #liker #instapic #instaphoto"
BB95XUbuPkI," #like4like #likeforlike #liker #flipgram #instaggod"
BB9fQrLOPtt,"Peace  #likeforlike #liker #like4like #instaphoto #instagood #instapic #selfie"
BB9vlVouPkb,"Black  #likeforlike #liker #like4like #instaphoto #instapic #instagood #ootd"
BBea_GLuPh3,"Yesterday #ngapsayot  #likeforlike #like4like #like4follow #instaphoto #instasize #instapic #instagood #vscom #vsco #selfie"
BBhuRvXuPsO,"Black and white "
BBJqea8uPh3,"Selfie  #likeforlike #like4like #like4follow #liker #instaphoto #instagram #instagood #instapic #likes #vscom"
BBKhr7UuPj1,"Sister "
BBKObFNOPhi," #like4like #likeforlike #like4follow #vscom #vscomalaysia #instasize #instagram #instapic #instaphoto #liker"
BBKWplXOPuh,"KFC  #likeforlike #like4like #liker #like4follow #instaphoto #instagram #instapic #instasize #Selfie #vscom"
BBmBSjVOPgg,"Boring  #like4like #liker #instapic #vscom"
BBMWcHJuPu-,"Alam semula jadi  #likeforlike #like4like #like4follow #liker #vsco #vscom #instapic #instaphoto #Selfie #sarawakian"
BBRix9cOPqN,"#Tb #likeforlike #like4like #like4follow #liker #instagram #instapic #instaphoto #instagood #selfie #vsco #vscom"
BBudxXmOPuk,"Good night #likeforlike #like4like #liker #instapic #instaphoto #instagood #instasize #selfie #likemypic"
BBzqmRtuPqQ,"Good night for you guys  #like4like #likeforlike #liker #instaphoto #instasize #instapic #instagood"
BBZwfQ7OPsq,"Holiday again bro  #like4like #tagsforlikes #like4follow #likeforlike #instagood #instapic #instaphoto #vsco #vscom #selfie #holiday #vscophoto"
BB_4VQEOPlh," #like4like #liker #likeforlike #instapic #instagood #instaphoto #ootd"
BC2jKUQOPvw," #likeforlike #liker #like4like #instagood #instapic #ootd"
BC2KzdLuPmI," #like4like #likeforlike #instagood #instapic #vsco #liker"
BC5HV_GOPrE,"Candid  #like4like #likeforlike #liker #instagood #instapic #vsco"
BC5RxHXOPhN,"#tb  
#like4like #likeforlike #liker #instagood #instapic #vsco #ootd"
